poi_id,name,category,poi_type,city,province,latitude,longitude,rating,review_count,description,opening_hours,booking_link,data_source,created_date
POI_000072,King Fahad Park in Najran,Tourist Attraction,attraction,Najran,Najran,,,4.5,0,"King Fahd Park is located in the Saqam Forest and is one of the most important natural recreational landmarks in the city and its largest park. The park is characterized by its stunning natural scenery and breathtaking views, and it offers a range of enjoyable activities suitable for all family members.","Daily
12:00 AM To 12:00 AM",-,Visit_Saudi_Attractions,2026-01-15
POI_000073,Al-Aan Palace in Najran,Tourist Attraction,attraction,Najran,Najran,,,4.5,0,"Najran is adorned with many majestic palaces that have formed a historical legacy for the region, including the historic Al-Aan Palace, also known as Saadan Palace.

The palace is located on Al-Aan Mountain, from which it takes its name. It was built in 1100 AH (1689/1688 CE), and has undergone several renovations, the latest of which was in 1440 AH (2019/2018 CE).","thu To sat:
4:00 PM To 8:00 PM
wed: 
4:30 PM To 8:30 PM",-,Visit_Saudi_Attractions,2026-01-15
POI_000074,Najran Regional Museum,Tourist Attraction,attraction,Najran,Najran,,,4.5,0,"Najran Regional Museum allows visitors to take a walk through history, showcasing important glimpses of the region that formed Najran through various inscriptions from civilizations dating back to prehistoric times, as well as documentary photographs of the caravan route.",-,-,Visit_Saudi_Attractions,2026-01-15
POI_000075,Al Manjam Palace,Tourist Attraction,attraction,Najran,Najran,,,4.5,0,"Al Manjam Palace is located in Najran, specifically in the village of Al Manjam. This ancient building takes its visitors on a heritage journey through time, going back to the year 1688 when it was built. It passes through important historical stages that tell the story of the region, its heritage, and its glory.",-,-,Visit_Saudi_Attractions,2026-01-15
POI_000076,Al Hamra Park,Tourist Attraction,attraction,Al Jubail,Eastern Province,,,4.5,0,"Al Hamra Park in Al Jubail is a recreational area for the residents of the neighborhood, covering an area of 75,000 square meters. It includes chairs distributed throughout its extent, a pedestrian path, a bicycle path, as well as a football field and a play area for children, allowing the whole family to enjoy special times amidst greenery and fresh air.",Daily 12:00 AM To 12:00 AM,,Visit_Saudi_Attractions,2026-01-15
POI_000077,Crease Archaeological Tower,Tourist Attraction,attraction,Al Jubail,Eastern Province,,,4.5,0,"Crease Tower is a mud tower that tells the story of glory preserved in the memory of history. It is located in the western part of Al Jubail in the Eastern Region of Saudi Arabia.

It was built by order of the founder King Abdulaziz bin Abdulrahman Al Saud in 1928, coinciding with the period of the emergence of the city of Al Jubail at that time.

The tower is considered a historical legacy and an important landmark in the region, visited by tourists, antiquities enthusiasts, and history lovers.",,,Visit_Saudi_Attractions,2026-01-15
POI_000078,Dareen Hills Park,Tourist Attraction,attraction,Al Jubail,Eastern Province,,,4.5,0,"Dareen Hills Park in Al Jubail is characterized by its pleasant atmosphere, refreshing breeze, and stunning nature, covered with vast green spaces overlooking the seaside, making it an ideal daily destination.",Daily 12:00 AM To 12:00 AM,,Visit_Saudi_Attractions,2026-01-15
POI_000079,Al Nakheel Beach,Tourist Attraction,attraction,Al Jubail,Eastern Province,,,4.5,0,"With its view of the Arabian Gulf coast, Al Nakheel Corniche in Al Jubail is a wonderful tourist destination for beach lovers and walking on the sand, where you can face the successive waves of the sea and enjoy quiet moments in its seating areas designed in the form of a traditional ""arish"" structure.","mon To fri:
9:00 AM To 8:00 PM
sat:
10:00 AM  To 8:00 PM",-,Visit_Saudi_Attractions,2026-01-15
POI_000080,Alraqdi Museum,Tourist Attraction,attraction,Aseer,Asir,,,4.5,0,"You will not only see the Aseer legacies in Alraqdi Museum, but it will also open the doors of knowledge that will take you to ancient worlds and historical anecdotes that express the history of ancient Aseer, adorned with the arts of Al-Qatt Al-Aseer made by Aseer women.",4:00 pm- 11:00 pm,-,Visit_Saudi_Attractions,2026-01-15
POI_000081,Art Street,Tourist Attraction,attraction,Aseer,Asir,,,4.5,0,"In an astonishing experience, Art Street takes you on a trip full of colors and creativity to another dimension in the arts space, to taste the works of artists and creators of the region. Immerse yourself in an exceptional journey out of the ordinary and prepare to discover one of the most beautiful art streets in the world.",-,-,Visit_Saudi_Attractions,2026-01-15
POI_000082,Al-Qatt Al-Aseeri Museum (Fatimah Museum),Tourist Attraction,attraction,Aseer,Asir,,,4.5,0,"Step into the Al-Qatt Al-Aseeri Museum, where the vibrant and intricate art of Al-Qatt Al-Aseeri comes to life. This unique museum, dedicated to the traditional art and heritage of Aseers women, offers an immersive experience that showcases their distinctive style in home decoration and daily life. From the moment you enter, the aromatic plants at the entrance welcome you into a world of colorful geometric patterns and lively decorations. The walls adorned with Al-Qatt's vibrant lines and shapes tell stories of cultural heritage and artistic expression, recognized by UNESCO as an intangible cultural heritage. Visitors can partake in educational workshops to learn about this art form and even purchase unique items adorned with Al-Qatt motifs. As you explore, you'll gain insight into the symbolic meanings behind the designs, reflecting the values and traditions of the local community. Witness the remarkable skill of Aseers women in crafting natural colors from their environment and using them to beautify their homes.",11:00 am- 8:00 pm,-,Visit_Saudi_Attractions,2026-01-15
POI_000083,Rijal Heritage Village,Tourist Attraction,attraction,Aseer,Asir,,,4.5,0,"Embark on a timeless journey to Rijal Heritage Village, a gem just 45 km from Abha. This stunning village, with its vibrant stone buildings and unique architecture, showcases 700 years of history. Recognized globally as one of the best tourist villages, Rijal is a treasure trove of cultural tales and rare exhibits.",-,-,Visit_Saudi_Attractions,2026-01-15
POI_000084,Al-Mushait Palaces,Tourist Attraction,attraction,Aseer,Asir,,,4.5,0,Al-Mushait Palaces are located in the South of Khamis Mushait. Their square shape and the materials used for their construction showcase the expertise of the people of the region and their way of benefitting from their virgin nature. That is because it is the most capable of enduring the weather and due to their abundance at the time.,-,-,Visit_Saudi_Attractions,2026-01-15
POI_000085,The Vineyard,Tourist Attraction,attraction,Aseer,Asir,,,4.5,0,"Discover the charm of The Vineyard, a picturesque farm where you can wander through lush fields brimming with a variety of local fruits. Located in the heart of Aseer, this farm offers a delightful escape into nature, featuring figs, grapes, pomegranates, and peaches. Enjoy a leisurely stroll through the orchards, where the vibrant colors and fresh scents of the fruits create an enchanting atmosphere. The Vineyard also provides comfortable seating areas where you can relax and savor delicious meals and refreshing drinks surrounded by stunning natural beauty. This serene retreat is perfect for a day out with friends or a romantic getaway with your partner, offering a unique blend of relaxation and culinary delight.",12:00 pm- 8:00 pm,-,Visit_Saudi_Attractions,2026-01-15
POI_000086,Zabna Historic Village,Tourist Attraction,attraction,Aseer,Asir,,,4.5,0,"Step into Zabna Historic Village, where the echoes of a rich past meet the serenity of nature. This unique destination invites you to explore beautifully restored ancient houses and a heritage mosque, each structure telling the story of the region's storied history. As you wander through the village, you'll feel the charm of traditional architecture and the warmth of a community that has preserved its cultural legacy through the centuries. The peaceful environment offers a perfect retreat for heritage enthusiasts and nature lovers alike, providing a unique glimpse into the timeless beauty of Aseer.",24 hours,-,Visit_Saudi_Attractions,2026-01-15
POI_000087,Mountain Cottage,Tourist Attraction,attraction,Aseer,Asir,,,4.5,0,"Perched atop the highest peaks of Manaa, Mountain Cottage offers a unique retreat for those seeking tranquility and breathtaking views. This rustic haven, situated in the heart of Tanomah, immerses you in the serene beauty of mountain life, far from the hustle and bustle of daily life. Mountain Cottage is designed with an innovative blend of recycled materials, including aged wood and dried trees, creating a cozy and sustainable interior. Relax in the fresh mountain air and let the soothing sounds of nature transport you to a world of peace and serenity. The cottage features a charming outdoor garden surrounded by wheat fields and majestic mountains, providing an idyllic setting for relaxation and reflection. Enjoy a peaceful night's sleep in a bed crafted from reclaimed wood, and start your day with a coffee in the cozy nook. Open year-round, this enchanting spot is perfect for couples looking to reconnect with nature and each other.",-,-,Visit_Saudi_Attractions,2026-01-15
POI_000088,Heritage Civilization Palace Museum (Al Maqar),Tourist Attraction,attraction,Aseer,Asir,,,4.5,0,"Step into the Heritage Civilization Palace Museum (Al Maqar), a breathtaking architectural marvel that seamlessly blends Andalusian and Islamic designs. Located in the heart of Aseer, this palace is adorned with intricate Islamic decorations and houses, a vast collection of ancient manuscripts and artifacts. Explore the palace's extensive collection, including over a thousand handwritten Quranic manuscripts, making it the foremost repository of such treasures. The museum's rich history is complemented by its luxurious accommodations and diverse guest services, ensuring a memorable visit. As you wander through its halls, each corner reveals a story from centuries past, promising an immersive cultural and historical experience like no other.",-,-,Visit_Saudi_Attractions,2026-01-15
POI_000089,Al Areesh,Tourist Attraction,attraction,Aseer,Asir,,,4.5,0,"For breakfast enthusiasts seeking a modern twist on traditional flavors, Areesh is your go-to destination. This cozy spot reinvents the Saudi breakfast experience with a contemporary flair, offering a diverse array of dishes that preserve the essence of traditional recipes while adding a fresh, modern touch. The ambiance, infused with the warmth of home and distinctive heritage decor, creates a perfect setting for couples looking to start their day with a unique and satisfying meal. From freshly baked bread to innovative takes on classic dishes, each bite at Areesh tells a story of culinary tradition meeting modern creativity.",6:00 am- 2:30 pm,-,Visit_Saudi_Attractions,2026-01-15
POI_000090,Cypress Cottage,Tourist Attraction,attraction,Aseer,Asir,,,4.5,0,"Nestled within the lush expanse of Tabab Heights, Cypress Cottage offers a unique blend of modern comfort and rural charm. This thoughtfully designed retreat, inspired by European countryside lodges, provides an unforgettable stay amidst more than a hundred towering cypress trees, making it an ideal escape for nature enthusiasts. At Cypress Cottage, you'll find yourself surrounded by breathtaking greenery and refreshingly cool temperatures, a hallmark of the Tabab region. The cottage itself boasts contemporary furniture crafted from ancient trees, some over a thousand years old, seamlessly blending rustic aesthetics with modern amenities. This serene haven invites you to unwind and rejuvenate, whether you're enjoying a peaceful morning coffee on the porch or exploring the scenic surroundings. Perfect for couples seeking a romantic getaway, Cypress Cottage promises a tranquil and picturesque retreat in the stunning Aseer region.",-,https://gathern.co/en/view/46271,Visit_Saudi_Attractions,2026-01-15
POI_000091,Alsamaa Eaqabat View,Tourist Attraction,attraction,Aseer,Asir,,,4.5,0,"Experience the awe-inspiring beauty of Alsamaa Eaqabat View, a breathtaking vantage point in the Aseer region that offers unparalleled views of the surrounding mountains and valleys. This scenic spot, a vital link between the peaks of Al Soudah and the villages of Al Sharaf and Rabia, leads you down to the historic province of Rijal Almaa. At Alsamaa Eaqabat View, you can immerse yourself in the stunning landscape that unfolds before you. The panoramic vistas are particularly captivating at sunset, when the sky is painted with hues of orange and pink. The viewpoint is equipped with lighting to enhance your visit after dark, providing a magical nighttime experience. Families will appreciate the dedicated children's play area, making it a perfect outing for visitors of all ages. Whether youre a nature lover, a photography enthusiast, or simply seeking tranquility, Alsamaa Eaqabat View offers a serene escape with unforgettable scenery.",-,-,Visit_Saudi_Attractions,2026-01-15
